id;lote;data_lote;fonte;nivel;livro_biblico;testamento;categoria_ebd;ebd_versao;referencia;pergunta_pt;alternativa_pt_a;alternativa_pt_b;alternativa_pt_c;alternativa_pt_d;resposta_correta;pergunta_en;alternativa_en_a;alternativa_en_b;alternativa_en_c;alternativa_en_d;status_revisao
37749;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 90:1;A quem é atribuído o Salmo 90, segundo o seu título?;A Moisés, homem de Deus;A Davi, rei de Israel;A Asafe, o levita;A Salomão;0;;;;;;rascunho (IA)
37750;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 90:1;O que o Senhor tem sido para o seu povo, segundo o Salmo 90:1?;A nossa herança entre os povos;O nosso refúgio, de geração em geração;O nosso juiz em toda a terra;O nosso guia no deserto;1;;;;;;rascunho (IA)
37751;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 90:4;A que mil anos são comparados aos olhos de Deus, no Salmo 90?;A uma geração de homens;A uma noite de vigília apenas;Ao dia de ontem que se foi;A um único instante;2;;;;;;rascunho (IA)
37752;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 90:10;A quantos anos sobem os dias da nossa vida, segundo o Salmo 90:10?;A cem anos completos;A cinquenta anos;A cento e vinte anos;A setenta anos, ou, em havendo vigor, a oitenta;3;;;;;;rascunho (IA)
37753;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 90:12;Que pedido famoso aparece no Salmo 90:12?;Ensina-nos a contar os nossos dias;Livra-nos das mãos dos inimigos;Multiplica os nossos bens;Devolve-nos a terra dos pais;0;;;;;;rascunho (IA)
37754;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 91:1;Quem habita à sombra do Onipotente, segundo o Salmo 91:1?;O que mora perto do santuário;O que habita no esconderijo do Altíssimo;O que guarda todos os mandamentos;O que oferece muitos sacrifícios;1;;;;;;rascunho (IA)
37755;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 91:4;Com que Deus cobre aquele que nele confia, segundo o Salmo 91:4?;Com uma nuvem de fogo;Com um manto de linho;Com as suas penas, e sob as suas asas estarás seguro;Com um escudo de bronze;2;;;;;;rascunho (IA)
37756;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 91:7;Quantos cairão ao lado e à direita, sem que o justo seja atingido?;Cem ao lado e mil à direita;Sete ao lado e setenta à direita;Doze ao lado e cem à direita;Mil ao lado e dez mil à direita;3;;;;;;rascunho (IA)
37757;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 91:11;Que ordem Deus dá aos seus anjos, segundo o Salmo 91:11?;Que te guardem em todos os teus caminhos;Que anunciem o teu nome às nações;Que combatam os teus inimigos;Que levem as tuas orações ao céu;0;;;;;;rascunho (IA)
37758;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 91:13;Que animais o justo pisará, segundo o Salmo 91:13?;O cavalo e o camelo;O leão e a áspide;O touro e o urso;O lobo e a raposa;1;;;;;;rascunho (IA)
37759;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 92:12;A que árvore o justo é comparado no Salmo 92:12?;À figueira;À videira;À palmeira;À oliveira;2;;;;;;rascunho (IA)
37760;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 95:6;Que convite o Salmo 95:6 faz ao povo?;Vinde, ofereçamos sacrifícios;Vinde, contemos as nossas riquezas;Vinde, julguemos as nações;Vinde, adoremos e prostremo-nos, ajoelhemos diante do Senhor;3;;;;;;rascunho (IA)
37761;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 95:7;Que advertência aparece no Salmo 95:7, citada em Hebreus?;Hoje, se ouvirdes a sua voz, não endureçais o coração;Amanhã se cumprirá a promessa;Ninguém sabe o dia nem a hora;Buscai o Senhor enquanto se pode achar;0;;;;;;rascunho (IA)
37762;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 96:1;Que ordem abre o Salmo 96?;Temei o juízo que se aproxima;Cantai ao Senhor um cântico novo;Calai-vos diante do Senhor;Trazei ofertas ao seu átrio;1;;;;;;rascunho (IA)
37763;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 100:1;Como começa o Salmo 100?;Ouve, ó Israel, o teu Deus;Reina o Senhor sobre as nações;Celebrai com júbilo ao Senhor, todas as terras;Bendize, ó minha alma, ao Senhor;2;;;;;;rascunho (IA)
37764;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 100:2;Com que ânimo o Salmo 100 manda servir ao Senhor?;Com temor e tremor;Em silêncio;Com jejum;Com alegria;3;;;;;;rascunho (IA)
37765;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 100:3;Como o povo é descrito no Salmo 100:3?;O seu povo e rebanho do seu pastoreio;Os herdeiros da terra prometida;Os guardas do seu santuário;Os juízes das nações;0;;;;;;rascunho (IA)
37766;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 100:4;Como se deve entrar pelas portas do Senhor, segundo o Salmo 100:4?;Com as vestes rasgadas;Com ações de graças, e nos seus átrios com hinos de louvor;Em silêncio absoluto;Somente após o sacrifício;1;;;;;;rascunho (IA)
37767;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 100:5;Quanto tempo dura a misericórdia do Senhor, segundo o Salmo 100:5?;Enquanto o povo obedecer;Até o dia do juízo;Para sempre;Até a geração seguinte;2;;;;;;rascunho (IA)
37768;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 103:1;Como começa o Salmo 103?;Celebrai com júbilo ao Senhor;Ouve, ó Deus, o meu clamor;Reina o Senhor, revestido de majestade;Bendize, ó minha alma, ao Senhor;3;;;;;;rascunho (IA)
37769;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 103:2;Do que a alma não deve se esquecer, segundo o Salmo 103:2?;De nem um só dos benefícios do Senhor;Das promessas feitas aos pais;Dos dias da sua juventude;Das leis dadas no Sinai;0;;;;;;rascunho (IA)
37770;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 103:3;Que duas coisas o Senhor faz, segundo o Salmo 103:3?;Envia profetas e levanta reis;Perdoa todas as iniquidades e sara todas as enfermidades;Julga as nações e exalta os humildes;Cria os céus e sustenta a terra;1;;;;;;rascunho (IA)
37771;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 103:12;A que distância Deus afasta de nós as nossas transgressões, no Salmo 103?;Quanto dista o monte do vale;Quanto dista o mar do deserto;Quanto dista o Oriente do Ocidente;Quanto dista o céu da terra;2;;;;;;rascunho (IA)
37772;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 103:13;A que se compara a compaixão do Senhor pelos que o temem, no Salmo 103?;A de um rei por seus servos;A de um pastor por suas ovelhas;A de um mestre por seus discípulos;A de um pai por seus filhos;3;;;;;;rascunho (IA)
37773;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 104:1;Como começa o Salmo 104?;Bendize, ó minha alma, ao Senhor;Cantai ao Senhor um cântico novo;Rendei graças ao Senhor;Aleluia, louvai ao Senhor;0;;;;;;rascunho (IA)
37774;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 105:15;Que advertência Deus dá em favor dos seus escolhidos, no Salmo 105:15?;Não conteis o meu povo;Não toqueis nos meus ungidos nem maltrateis os meus profetas;Não entreis na minha terra;Não jureis pelo meu nome;1;;;;;;rascunho (IA)
37775;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 93:1;Como começa o Salmo 93?;Ouvi, povos todos;Ao Senhor pertence a terra;Reina o Senhor, revestiu-se de majestade;Bendito seja o Deus de Israel;2;;;;;;rascunho (IA)
37776;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 106:1;Que motivo o Salmo 106:1 dá para render graças ao Senhor?;Porque ele julga as nações;Porque ele habita em Sião;Porque ele criou os céus;Porque ele é bom, porque a sua misericórdia dura para sempre;3;;;;;;rascunho (IA)
37777;SALMOS_LIVRO4;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 91:1;Como Deus é chamado no início do Salmo 91, além de Altíssimo?;Onipotente;Santo de Israel;Rei eterno;Deus dos Exércitos;0;;;;;;rascunho (IA)
37778;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 90:2;O que existia antes de os montes nascerem, segundo o Salmo 90:2?;A palavra escrita;Deus, de eternidade a eternidade;A luz e as trevas;O trono do Altíssimo;1;;;;;;rascunho (IA)
37779;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 90:9;A que se comparam os nossos anos, no Salmo 90:9?;A um rio que corre;A uma noite de vigília;A um suspiro;A uma sombra longa;2;;;;;;rascunho (IA)
37780;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 90:17;Que pedido encerra o Salmo 90?;Devolve-nos a terra prometida;Ensina-nos os teus estatutos;Livra-nos das mãos dos povos;Seja sobre nós a graça do Senhor e confirme a obra das nossas mãos;3;;;;;;rascunho (IA)
37781;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 91:3;De que Deus livra aquele que nele confia, segundo o Salmo 91:3?;Do laço do passarinheiro e da peste perniciosa;Da fome e da guerra;Do exílio e da vergonha;Do juízo e da morte;0;;;;;;rascunho (IA)
37782;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 91:5;De que o justo não se assustará, segundo o Salmo 91:5?;Da pobreza repentina;Do terror noturno nem da seta que voa de dia;Das nações que se levantam;Dos falsos profetas;1;;;;;;rascunho (IA)
37783;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 91:9;Que declaração o Salmo 91:9 faz sobre o refúgio do salmista?;Ergueste muros ao redor da casa;Confiaste na força do teu braço;Fizeste do Senhor o teu refúgio e do Altíssimo a tua habitação;Buscaste refúgio entre os povos;2;;;;;;rascunho (IA)
37784;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 91:16;Com que Deus promete saciar aquele que o ama, no fim do Salmo 91?;Com riquezas e honra;Com filhos e herança;Com paz entre as nações;Com longevidade, e lhe mostrará a sua salvação;3;;;;;;rascunho (IA)
37785;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 92:1;O que é bom fazer, segundo o início do Salmo 92?;Render graças ao Senhor e cantar louvores ao seu nome;Guardar silêncio no santuário;Trazer ofertas ao altar;Jejuar duas vezes na semana;0;;;;;;rascunho (IA)
37786;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 92:12;A que outra árvore o justo é comparado, além da palmeira, no Salmo 92?;Ao sicômoro do vale;Ao cedro do Líbano;Ao carvalho de Basã;À oliveira de Efraim;1;;;;;;rascunho (IA)
37787;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 93:4;Do que o Senhor nas alturas é mais poderoso, segundo o Salmo 93:4?;Do que os montes eternos;Do que os ventos do deserto;Do que o fragor de muitas águas e as ondas do mar;Do que os exércitos das nações;2;;;;;;rascunho (IA)
37788;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 94:11;O que o Senhor conhece, segundo o Salmo 94:11?;As riquezas escondidas;Os limites das nações;Os dias de cada geração;Os pensamentos do homem, que são vaidade;3;;;;;;rascunho (IA)
37789;SALMOS_LIVRO4;2026-08-22;IA (Claude);2;Salmos;AT;;;Sl 94:19;O que alegra a alma nos muitos cuidados do coração, segundo o Salmo 94:19?;As consolações de Deus;A companhia dos amigos;A lembrança do passado;A esperança de riqueza;0;;;;;;rascunho (IA)
