id;lote;data_lote;fonte;nivel;livro_biblico;testamento;categoria_ebd;ebd_versao;referencia;pergunta_pt;alternativa_pt_a;alternativa_pt_b;alternativa_pt_c;alternativa_pt_d;resposta_correta;pergunta_en;alternativa_en_a;alternativa_en_b;alternativa_en_c;alternativa_en_d;status_revisao
109000;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);1;2 Timóteo;NT;;;2Tm 1:1;Quem escreveu a segunda carta a Timóteo?;Paulo;Pedro;Tiago;Silvano;0;;;;;;rascunho (IA)
109001;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);1;2 Timóteo;NT;;;2Tm 3:16;Segundo 2 Timóteo 3:16, toda a Escritura é o quê?;Confiada aos apóstolos;Inspirada por Deus;Escrita pelos profetas;Guardada no templo;1;;;;;;rascunho (IA)
109002;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);1;2 Timóteo;NT;;;2Tm 4:7;O que Paulo declara ter feito, ao fim da sua vida?;Escreveu muitas cartas;Percorreu todo o mundo;Combateu o bom combate e guardou a fé;Fundou muitas igrejas;2;;;;;;rascunho (IA)
109003;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);1;2 Timóteo;NT;;;2Tm 4:2;O que Paulo manda que Timóteo faça, a tempo e fora de tempo?;Visitar as igrejas;Escolher anciãos;Recolher ofertas;Pregar a palavra;3;;;;;;rascunho (IA)
109004;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);1;2 Timóteo;NT;;;2Tm 1:5;Quais duas mulheres da família de Timóteo tiveram fé não fingida?;Loide e Eunice;Maria e Marta;Priscila e Febe;Ana e Isabel;0;;;;;;rascunho (IA)
109005;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);1;2 Timóteo;NT;;;2Tm 4:8;Que coroa Paulo diz estar guardada para ele?;A coroa incorruptível;A coroa da justiça;A coroa da vida;A coroa de glória;1;;;;;;rascunho (IA)
109006;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);1;2 Timóteo;NT;;;2Tm 2:15;Como Timóteo deve manejar bem a palavra da verdade?;Repetindo o que ouviu de Paulo;Consultando os mestres da lei;Procurando apresentar-se aprovado diante de Deus;Ensinando somente aos anciãos;2;;;;;;rascunho (IA)
109007;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);2;2 Timóteo;NT;;;2Tm 1:7;Além de amor e moderação, que outro traço marca o espírito que Deus nos deu?;Riqueza;Sabedoria humana;Autoridade sobre os homens;Poder;3;;;;;;rascunho (IA)
109008;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);2;2 Timóteo;NT;;;2Tm 2:3;A que Paulo compara Timóteo, ao mandá-lo sofrer as aflições?;A um bom soldado de Jesus Cristo;A um servo da casa;A um mensageiro do rei;A um vigia da cidade;0;;;;;;rascunho (IA)
109009;2TIMOTEO_COMPLETO;2026-08-22;IA (Claude);2;2 Timóteo;NT;;;2Tm 3:1;O que Paulo adverte que sobrevirá nos últimos dias?;Fim das perseguições;Tempos trabalhosos;Grande prosperidade;Silêncio dos profetas;1;;;;;;rascunho (IA)
