"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"27000";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 1:1";"Quem sucedeu Davi como rei de Israel no início de 2 Crônicas?";"Salomão";"Roboão";"Absalão";"Adonias";"0";"";"";"";"";"";"rascunho (IA)"
"27001";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 1:7";"Deus apareceu a Salomão em sonho e disse: pede o que...";"Precisares";"Desejas";"Te falta";"Quiseres, e eu to darei";"3";"";"";"";"";"";"rascunho (IA)"
"27002";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 1:10";"Salomão pediu a Deus sabedoria e...";"Fama";"Longa vida";"Riquezas";"Ciência, para julgar o povo";"3";"";"";"";"";"";"rascunho (IA)"
"27003";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 2:1";"Salomão determinou edificar uma casa para o nome do Senhor e outra para o seu...";"Palácio real";"Templo";"Reino";"Trono";"0";"";"";"";"";"";"rascunho (IA)"
"27004";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 2:3";"Salomão pediu ajuda com madeiras de cedro a qual rei de Tiro?";"Hirão";"Acabe";"Ben-Hadade";"Hazael";"0";"";"";"";"";"";"rascunho (IA)"
"27005";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 3:1";"Salomão começou a edificar o templo em qual monte, em Jerusalém?";"Moriá";"Sião";"Carmelo";"Sinai";"0";"";"";"";"";"";"rascunho (IA)"
"27006";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 5:2";"Salomão fez trazer para o templo qual objeto sagrado, da cidade de Davi?";"As tábuas da lei";"O candelabro";"O altar de bronze";"A arca da aliança";"3";"";"";"";"";"";"rascunho (IA)"
"27007";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 5:13";"Quando os levitas louvaram ao Senhor, a casa se encheu de uma...";"Voz";"Chuva";"Nuvem";"Luz";"2";"";"";"";"";"";"rascunho (IA)"
"27008";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 6:1";"Salomão disse que o Senhor tinha dito que habitaria em...";"Densa nuvem";"Luz eterna";"Fogo consumidor";"Glória visível";"0";"";"";"";"";"";"rascunho (IA)"
"27009";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 7:1";"Ao terminar Salomão de orar, desceu fogo do céu e consumiu o holocausto, e a glória do Senhor encheu a...";"Casa";"Arca";"Terra";"Cidade";"0";"";"";"";"";"";"rascunho (IA)"
"27010";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 9:1";"Qual rainha veio provar Salomão com perguntas difíceis?";"Rainha Jezabel";"Rainha Vasti";"Rainha de Sabá";"Rainha Ester";"2";"";"";"";"";"";"rascunho (IA)"
"27011";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 9:22";"Salomão excedeu a todos os reis da terra em riquezas e...";"Templos";"Poder";"Sabedoria";"Exércitos";"2";"";"";"";"";"";"rascunho (IA)"
"27012";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 10:1";"Quem sucedeu Salomão como rei?";"Jeroboão";"Roboão";"Abias";"Asa";"1";"";"";"";"";"";"rascunho (IA)"
"27013";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 10:16";"Após a resposta dura de Roboão, dez tribos se rebelaram, formando o reino de...";"Israel";"Efraim";"Samaria";"Judá";"0";"";"";"";"";"";"rascunho (IA)"
"27014";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 12:2";"Qual rei do Egito invadiu Judá no reinado de Roboão?";"Tirhaca";"Hofra";"Faraó Neco";"Sisaque";"3";"";"";"";"";"";"rascunho (IA)"
"27015";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 13:1";"Quem foi o rei de Judá que derrotou Jeroboão de Israel em batalha?";"Roboão";"Asa";"Abias";"Josafá";"2";"";"";"";"";"";"rascunho (IA)"
"27016";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 14:2";"Asa, rei de Judá, fez o que era reto, e removeu os...";"Altares estranhos";"Ídolos de ouro";"Templos pagãos";"Sacerdotes falsos";"0";"";"";"";"";"";"rascunho (IA)"
"27017";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 14:9";"Quem foi o etíope que invadiu Judá com um grande exército no tempo de Asa?";"Zerá";"Hazael";"Ben-Hadade";"Sisaque";"0";"";"";"";"";"";"rascunho (IA)"
"27018";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 15:8";"Ao ouvir a profecia de Azarias, Asa se animou e tirou as abominações de toda a terra de Judá e de...";"Israel";"Simeão";"Benjamim";"Efraim";"2";"";"";"";"";"";"rascunho (IA)"
"27019";"2CRONICAS_COMPLETO";"2026-09-01";"IA (Claude)";"1";"2 Crônicas";"AT";"";"";"2Cr 16:12";"No fim de sua vida, Asa ficou doente dos pés, mas buscou ajuda dos...";"Levitas";"Sacerdotes";"Médicos, e não do Senhor";"Profetas";"2";"";"";"";"";"";"rascunho (IA)"
