id;lote;data_lote;fonte;nivel;livro_biblico;testamento;categoria_ebd;ebd_versao;referencia;pergunta_pt;alternativa_pt_a;alternativa_pt_b;alternativa_pt_c;alternativa_pt_d;resposta_correta;pergunta_en;alternativa_en_a;alternativa_en_b;alternativa_en_c;alternativa_en_d;status_revisao
119000;1PEDRO_COMPLETO;2026-08-22;IA (Claude);1;1 Pedro;NT;;;1Pe 1:1;Quem escreveu a primeira carta de Pedro?;Pedro;Paulo;Tiago;João;0;;;;;;rascunho (IA)
119001;1PEDRO_COMPLETO;2026-08-22;IA (Claude);1;1 Pedro;NT;;;1Pe 5:7;O que devemos lançar sobre Deus, segundo 1 Pedro 5:7?;Todas as nossas obras;Toda a nossa ansiedade;Todas as nossas dívidas;Todos os nossos planos;1;;;;;;rascunho (IA)
119002;1PEDRO_COMPLETO;2026-08-22;IA (Claude);1;1 Pedro;NT;;;1Pe 5:8;A que animal o diabo é comparado em 1 Pedro 5:8?;A um lobo entre ovelhas;A uma águia que espreita;A um leão que anda rugindo;A uma serpente astuta;2;;;;;;rascunho (IA)
119003;1PEDRO_COMPLETO;2026-08-22;IA (Claude);1;1 Pedro;NT;;;1Pe 1:16;Que ordem Pedro cita, dizendo sede santos?;Porque o tempo é curto;Porque o juízo se aproxima;Porque assim manda a lei;Porque eu sou santo;3;;;;;;rascunho (IA)
119004;1PEDRO_COMPLETO;2026-08-22;IA (Claude);1;1 Pedro;NT;;;1Pe 2:24;Pelas pisaduras de quem fomos sarados, segundo Pedro?;De Cristo;Dos profetas;Dos apóstolos;Dos mártires;0;;;;;;rascunho (IA)
119005;1PEDRO_COMPLETO;2026-08-22;IA (Claude);1;1 Pedro;NT;;;1Pe 2:9;Como Pedro chama os crentes, além de nação santa?;Filhos de Abraão;Sacerdócio real;Servos da lei;Herdeiros do templo;1;;;;;;rascunho (IA)
119006;1PEDRO_COMPLETO;2026-08-22;IA (Claude);1;1 Pedro;NT;;;1Pe 3:15;O que Pedro manda que estejamos sempre preparados para dar?;Um testemunho no tribunal;Uma explicação da lei;Uma resposta a quem pedir razão da nossa esperança;Uma oferta aos necessitados;2;;;;;;rascunho (IA)
119007;1PEDRO_COMPLETO;2026-08-22;IA (Claude);1;1 Pedro;NT;;;1Pe 4:8;O que o amor cobre, segundo 1 Pedro 4:8?;A fraqueza dos irmãos;A pobreza da igreja;A dureza do coração;A multidão de pecados;3;;;;;;rascunho (IA)
119008;1PEDRO_COMPLETO;2026-08-22;IA (Claude);2;1 Pedro;NT;;;1Pe 1:3;Para que esperança fomos gerados de novo, segundo Pedro?;Para uma viva esperança, pela ressurreição de Jesus;Para a esperança da terra prometida;Para a esperança da restauração de Israel;Para a esperança de dias melhores;0;;;;;;rascunho (IA)
119009;1PEDRO_COMPLETO;2026-08-22;IA (Claude);2;1 Pedro;NT;;;1Pe 1:4;Como é descrita a herança reservada nos céus?;Eterna, oculta e reservada;Incorruptível, incontaminável e que não se pode murchar;Grande, rica e abundante;Prometida, jurada e selada;1;;;;;;rascunho (IA)
119010;1PEDRO_COMPLETO;2026-08-22;IA (Claude);2;1 Pedro;NT;;;1Pe 1:7;Com que a prova da nossa fé é comparada, sendo mais preciosa?;Com as pedras preciosas;Com o cedro do Líbano;Com o ouro que perece;Com a prata refinada;2;;;;;;rascunho (IA)
119011;1PEDRO_COMPLETO;2026-08-22;IA (Claude);2;1 Pedro;NT;;;1Pe 1:19;Com que sangue fomos remidos, segundo 1 Pedro 1:19?;Com o sangue dos cordeiros pascais;Com o sangue da aliança antiga;Com o sangue dos mártires;Com o precioso sangue de Cristo, como de um cordeiro imaculado;3;;;;;;rascunho (IA)
119012;1PEDRO_COMPLETO;2026-08-22;IA (Claude);2;1 Pedro;NT;;;1Pe 2:2;A que Pedro compara os crentes, ao falar do leite da palavra?;A meninos recém-nascidos;A servos aprendizes;A plantas novas;A ovelhas do rebanho;0;;;;;;rascunho (IA)
119013;1PEDRO_COMPLETO;2026-08-22;IA (Claude);2;1 Pedro;NT;;;1Pe 2:17;Que quatro deveres Pedro enumera em 1 Pedro 2:17?;Trabalhar, repartir, calar e esperar;Honrar a todos, amar os irmãos, temer a Deus e honrar o rei;Orar, jejuar, dar e servir;Ouvir, crer, obedecer e perseverar;1;;;;;;rascunho (IA)
119014;1PEDRO_COMPLETO;2026-08-22;IA (Claude);2;1 Pedro;NT;;;1Pe 2:25;A quem os crentes voltaram, sendo antes como ovelhas desgarradas?;Ao templo de Jerusalém;Aos apóstolos escolhidos;Ao Pastor e Bispo das suas almas;Aos anciãos das cidades;2;;;;;;rascunho (IA)
119015;1PEDRO_COMPLETO;2026-08-22;IA (Claude);2;1 Pedro;NT;;;1Pe 5:4;Que coroa receberão os presbíteros, quando o Sumo Pastor aparecer?;A coroa da justiça;A coroa da vida;A coroa de louros;A incorruptível coroa da glória;3;;;;;;rascunho (IA)
119016;1PEDRO_COMPLETO;2026-08-22;IA (Claude);3;1 Pedro;NT;;;1Pe 1:8;Como Pedro descreve a alegria dos que creem sem terem visto Cristo?;Alegria indizível e cheia de glória;Alegria breve e passageira;Alegria misturada com temor;Alegria semelhante à dos anjos;0;;;;;;rascunho (IA)
119017;1PEDRO_COMPLETO;2026-08-22;IA (Claude);3;1 Pedro;NT;;;1Pe 1:12;Quem deseja bem atentar para as coisas anunciadas pelo evangelho?;Os patriarcas;Os anjos;Os profetas;Os reis da terra;1;;;;;;rascunho (IA)
119018;1PEDRO_COMPLETO;2026-08-22;IA (Claude);3;1 Pedro;NT;;;1Pe 1:13;O que Pedro manda cingir, em 1 Pedro 1:13?;As sandálias dos pés;A espada do Espírito;Os lombos do entendimento;As vestes de trabalho;2;;;;;;rascunho (IA)
119019;1PEDRO_COMPLETO;2026-08-22;IA (Claude);3;1 Pedro;NT;;;1Pe 1:24;A que Pedro compara toda a carne, citando o profeta?;Ao barro que se quebra;À sombra que passa;Ao vento que sopra;À erva que seca;3;;;;;;rascunho (IA)
119020;1PEDRO_COMPLETO;2026-08-22;IA (Claude);3;1 Pedro;NT;;;1Pe 2:6;Que pedra Deus pôs em Sião, segundo a citação de Pedro?;A principal pedra de esquina, eleita e preciosa;A pedra do altar de sacrifícios;A pedra que fecha o sepulcro;A pedra sobre a qual Jacó dormiu;0;;;;;;rascunho (IA)
119021;1PEDRO_COMPLETO;2026-08-22;IA (Claude);3;1 Pedro;NT;;;1Pe 2:21;Para que Cristo nos deixou o seu exemplo, ao sofrer por nós?;Para que ensinemos os fracos;Para que sigamos as suas pisadas;Para que evitemos o sofrimento;Para que julguemos os ímpios;1;;;;;;rascunho (IA)
119022;1PEDRO_COMPLETO;2026-08-22;IA (Claude);3;1 Pedro;NT;;;1Pe 3:4;Que ornamento Pedro recomenda, incorruptível diante de Deus?;Uma língua bem treinada;Uma memória fiel;Um espírito manso e quieto;Um coração corajoso;2;;;;;;rascunho (IA)
119023;1PEDRO_COMPLETO;2026-08-22;IA (Claude);3;1 Pedro;NT;;;1Pe 4:17;Por onde deve começar o juízo, segundo 1 Pedro 4:17?;Pelas nações pagãs;Pelos falsos profetas;Pelos reis da terra;Pela casa de Deus;3;;;;;;rascunho (IA)
119024;1PEDRO_COMPLETO;2026-08-22;IA (Claude);4;1 Pedro;NT;;;1Pe 1:2;Segundo o que os eleitos foram escolhidos, conforme 1 Pedro 1:2?;Segundo a presciência de Deus Pai;Segundo o mérito das suas obras;Segundo a linhagem de Abraão;Segundo a decisão dos apóstolos;0;;;;;;rascunho (IA)
119025;1PEDRO_COMPLETO;2026-08-22;IA (Claude);4;1 Pedro;NT;;;1Pe 1:10;O que os profetas fizeram a respeito da salvação anunciada?;Recusaram-se a anunciá-la;Inquiriram e diligentemente investigaram;Guardaram silêncio até o tempo;Escreveram sem compreender nada;1;;;;;;rascunho (IA)
119026;1PEDRO_COMPLETO;2026-08-22;IA (Claude);4;1 Pedro;NT;;;1Pe 1:18;Com que não fomos resgatados, segundo 1 Pedro 1:18?;Com promessas dos pais;Com as nossas próprias obras;Com coisas corruptíveis, como prata ou ouro;Com sacrifícios do templo;2;;;;;;rascunho (IA)
119027;1PEDRO_COMPLETO;2026-08-22;IA (Claude);4;1 Pedro;NT;;;1Pe 2:13;A que Pedro manda que os crentes se sujeitem, por amor do Senhor?;Somente aos anciãos da igreja;Apenas às leis de Israel;Aos costumes dos gentios;A toda ordenação humana;3;;;;;;rascunho (IA)
119028;1PEDRO_COMPLETO;2026-08-22;IA (Claude);4;1 Pedro;NT;;;1Pe 2:22;O que Pedro afirma sobre a boca de Cristo, citando o profeta?;Nela não se achou engano;Dela saiu somente a lei;Ela permaneceu sempre calada;Ela pronunciou o juízo final;0;;;;;;rascunho (IA)
119029;1PEDRO_COMPLETO;2026-08-22;IA (Claude);4;1 Pedro;NT;;;1Pe 3:18;Como Pedro descreve o sofrimento de Cristo pelos pecados?;O mestre pelos discípulos;O justo pelos injustos;O forte pelos fracos;O rei pelos súditos;1;;;;;;rascunho (IA)
119030;1PEDRO_COMPLETO;2026-08-22;IA (Claude);4;1 Pedro;NT;;;1Pe 3:20;Quantas almas se salvaram pela água na arca de Noé?;Doze;Sete;Oito;Quatro;2;;;;;;rascunho (IA)
119031;1PEDRO_COMPLETO;2026-08-22;IA (Claude);4;1 Pedro;NT;;;1Pe 4:12;Com que Pedro manda que não se estranhe a ardente prova?;Como se fosse castigo de Deus;Como se durasse para sempre;Como se ninguém mais sofresse;Como se coisa estranha lhes acontecesse;3;;;;;;rascunho (IA)
119032;1PEDRO_COMPLETO;2026-08-22;IA (Claude);5;1 Pedro;NT;;;1Pe 1:11;O que o Espírito de Cristo nos profetas indicava de antemão?;Os sofrimentos de Cristo e a glória que os seguiria;A destruição do templo;A conversão dos gentios;A vinda de Elias;0;;;;;;rascunho (IA)
119033;1PEDRO_COMPLETO;2026-08-22;IA (Claude);5;1 Pedro;NT;;;1Pe 1:23;Por meio de que fomos gerados de novo, segundo 1 Pedro 1:23?;Pelo sangue dos sacrifícios;Pela palavra de Deus, viva e permanente;Pelo batismo nas águas;Pela imposição das mãos;1;;;;;;rascunho (IA)
119034;1PEDRO_COMPLETO;2026-08-22;IA (Claude);5;1 Pedro;NT;;;1Pe 2:5;Como Pedro descreve os crentes, ao falar da casa espiritual?;Como servos escolhidos;Como vasos de honra;Como pedras vivas;Como colunas firmes;2;;;;;;rascunho (IA)
119035;1PEDRO_COMPLETO;2026-08-22;IA (Claude);5;1 Pedro;NT;;;1Pe 2:11;Como Pedro chama os crentes, ao exortá-los a se absterem?;Herdeiros e coerdeiros;Servos e mordomos;Filhos e amigos;Forasteiros e peregrinos;3;;;;;;rascunho (IA)
119036;1PEDRO_COMPLETO;2026-08-22;IA (Claude);5;1 Pedro;NT;;;1Pe 3:7;Como os maridos devem viver com suas esposas, segundo Pedro?;Com entendimento, honrando-as como coerdeiras da graça;Com autoridade e firmeza;Com distância e reverência;Com silêncio e paciência;0;;;;;;rascunho (IA)
