id;lote;data_lote;fonte;nivel;livro_biblico;testamento;categoria_ebd;ebd_versao;referencia;pergunta_pt;alternativa_pt_a;alternativa_pt_b;alternativa_pt_c;alternativa_pt_d;resposta_correta;pergunta_en;alternativa_en_a;alternativa_en_b;alternativa_en_c;alternativa_en_d;status_revisao
37000;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:1;Segundo o Salmo 23, o Senhor é o quê para o salmista?;O meu pastor;O meu escudo;A minha rocha;O meu refúgio;0;;;;;;rascunho (IA)
37001;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:1;Como continua o Salmo 23, depois de dizer que o Senhor é o pastor?;Tudo me dará;Nada me faltará;Sempre me guiará;Nunca me deixará;1;;;;;;rascunho (IA)
37002;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:2;Onde o Senhor faz o salmista repousar, segundo o Salmo 23?;Em vales profundos;Em montes altos;Em pastos verdejantes;Em campos de trigo;2;;;;;;rascunho (IA)
37003;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:2;Para junto de que águas o Senhor leva o salmista?;Águas correntes;Águas do mar;Águas da fonte;Águas de descanso;3;;;;;;rascunho (IA)
37004;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:3;O que o Senhor faz com a alma do salmista?;Refrigera-a;Sustenta-a;Julga-a;Prova-a;0;;;;;;rascunho (IA)
37005;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:3;Por que veredas o Senhor guia o salmista?;Pelas veredas do monte;Pelas veredas da justiça;Pelas veredas da paz;Pelas veredas do deserto;1;;;;;;rascunho (IA)
37006;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:4;Por que vale o salmista diz que pode andar sem temer mal nenhum?;Pelo vale de Sitim;Pelo vale seco;Pelo vale da sombra da morte;Pelo vale de Escol;2;;;;;;rascunho (IA)
37007;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:4;Que dois objetos do pastor consolam o salmista?;A funda e a pedra;O manto e a vara;O cinto e a bolsa;O bordão e o cajado;3;;;;;;rascunho (IA)
37008;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:5;Diante de quem o Senhor prepara uma mesa para o salmista?;Na presença dos seus adversários;Diante dos anjos do céu;Diante dos sacerdotes;Diante de toda a nação;0;;;;;;rascunho (IA)
37009;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:5;Com que o Senhor unge a cabeça do salmista?;Com vinho novo;Com óleo;Com azeite de mirra;Com água pura;1;;;;;;rascunho (IA)
37010;SALMOS_LIVRO1;2026-08-22;IA (Claude);1;Salmos;AT;;;Sl 23:5;O que acontece ao cálice do salmista, no Salmo 23?;Se derrama no chão;Fica vazio;Transborda;Se enche pela metade;2;;;;;;rascunho (IA)
