id;lote;data_lote;fonte;nivel;livro_biblico;testamento;categoria_ebd;ebd_versao;referencia;pergunta_pt;alternativa_pt_a;alternativa_pt_b;alternativa_pt_c;alternativa_pt_d;resposta_correta;pergunta_en;alternativa_en_a;alternativa_en_b;alternativa_en_c;alternativa_en_d;status_revisao
105000;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);1;2 Tessalonicenses;NT;;;2Ts 1:1;Quem escreveu a segunda carta aos Tessalonicenses?;Paulo;Pedro;Timóteo;Silvano;0;;;;;;rascunho (IA)
105001;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);1;2 Tessalonicenses;NT;;;2Ts 3:10;O que Paulo determinou a respeito de quem não quer trabalhar?;Que sirva aos anciãos;Que também não coma;Que seja expulso da cidade;Que peça esmola;1;;;;;;rascunho (IA)
105002;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);1;2 Tessalonicenses;NT;;;2Ts 3:3;Como o Senhor é descrito em 2 Tessalonicenses 3:3?;Terrível;Santo;Fiel;Justo;2;;;;;;rascunho (IA)
105003;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);1;2 Tessalonicenses;NT;;;2Ts 3:13;Do que Paulo manda que não se cansem?;De orar em conjunto;De esperar o Senhor;De receber estrangeiros;De fazer o bem;3;;;;;;rascunho (IA)
105004;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);1;2 Tessalonicenses;NT;;;2Ts 1:1;A igreja de que cidade recebeu a segunda carta de Paulo aos tessalonicenses?;Tessalônica;Filipos;Bereia;Corinto;0;;;;;;rascunho (IA)
105005;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);2;2 Tessalonicenses;NT;;;2Ts 1:1;Quais dois companheiros estão com Paulo na saudação de 2 Tessalonicenses?;Áquila e Priscila;Silvano e Timóteo;Barnabé e Marcos;Tito e Lucas;1;;;;;;rascunho (IA)
105006;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);2;2 Tessalonicenses;NT;;;2Ts 2:3;Como é chamado aquele que se revelará antes do dia do Senhor?;O falso profeta;O príncipe deste mundo;O filho da perdição;O anjo do abismo;2;;;;;;rascunho (IA)
105007;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);2;2 Tessalonicenses;NT;;;2Ts 2:15;O que Paulo manda que os tessalonicenses retenham?;Os bens que possuíam;As cartas dos apóstolos;Os nomes dos mestres;As tradições que lhes foram ensinadas;3;;;;;;rascunho (IA)
105008;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);2;2 Tessalonicenses;NT;;;2Ts 3:1;O que Paulo pede em oração a respeito da palavra do Senhor?;Que tenha livre curso e seja glorificada;Que seja guardada em segredo;Que chegue somente aos judeus;Que seja escrita em livros;0;;;;;;rascunho (IA)
105009;2TESSALONICENSES_COMPLETO;2026-08-22;IA (Claude);2;2 Tessalonicenses;NT;;;2Ts 3:16;O que Paulo deseja que o Senhor da paz dê a eles?;Descanso e alegria;Paz sempre e de toda maneira;Riqueza e honra;Sabedoria e ciência;1;;;;;;rascunho (IA)
